Q_pred,OID_,POINT_X_x,POINT_Y_x
-1.0,12727,-73.1224226,5.775164033
-1.0,12764,-73.12102013,5.77722375
-1.0,12749,-73.12130426,5.77844608
-1.0,12746,-73.12087208,5.775509475
-1.0,12745,-73.12095385,5.77549125
-1.0,12762,-73.12105509,5.777374143
-1.0,12729,-73.12226064,5.775200112
-1.0,12750,-73.12128582,5.77836676
-1.0,12766,-73.12098937,5.77709145
-1.0,12744,-73.12103563,5.775473025
-1.0,12761,-73.12107467,5.777458385
-1.0,12734,-73.12186533,5.775288175
-1.0,12737,-73.12161963,5.7753429
-1.0,12759,-73.12111384,5.777626871
-1.0,12738,-73.12153207,5.7753624
-1.0,12751,-73.12126738,5.778287441
-1.0,12765,-73.12100475,5.7771576
-1.0,12690,-73.12259508,5.77435526
-1.0,12688,-73.12277136,5.77432292
-1.0,12706,-73.12126722,5.77467118
-1.0,12723,-73.12275091,5.775090881
-1.0,12711,-73.12084392,5.77478548
-1.0,12685,-73.12303578,5.77427441
-1.0,12684,-73.12312392,5.774258239
-1.0,12715,-73.12340095,5.774946009
-1.0,12724,-73.12266965,5.775108991
-1.0,12704,-73.12143654,5.77462546
-1.0,12705,-73.12135188,5.774648319
-1.0,12718,-73.12315718,5.775000336
-1.0,12697,-73.1220108,5.774485327
-1.0,12707,-73.12118256,5.77469404
-1.0,12693,-73.1223372,5.774407146
-1.0,12698,-73.1219292,5.774504872
-1.0,12647,-73.1229267,5.78454985
-1.0,12691,-73.12250694,5.77437143
-1.0,12708,-73.1210979,5.7747169
-1.0,12719,-73.12307593,5.775018445
-1.0,12689,-73.12268322,5.774339089
-1.0,12702,-73.1216028,5.774583054
-1.0,12721,-73.12291342,5.775054664
-1.0,12720,-73.12299467,5.775036554
-1.0,12722,-73.12283216,5.775072772
-1.0,12701,-73.1216844,5.774563509
-1.0,12696,-73.1220924,5.774465781
-1.0,12717,-73.12323844,5.774982227
-1.0,12695,-73.122174,5.774446236
-1.0,12694,-73.1222556,5.774426691
-1.0,12725,-73.1225884,5.7751271
-1.0,12709,-73.12101324,5.77473976
-1.0,12700,-73.121766,5.774543963
-1.0,12699,-73.1218476,5.774524418
-1.0,12710,-73.12092858,5.77476262
-1.0,12712,-73.12075926,5.77480834
-1.0,12692,-73.1224188,5.7743876
-1.0,12716,-73.12331969,5.774964118
-1.0,12828,-73.11674064,5.77644574
-1.0,12816,-73.1167389,5.77745974
-1.0,12808,-73.1146515,5.7697322
-1.0,12809,-73.1167569,5.7779941
-1.0,12807,-73.11471718,5.76969602
-1.0,12833,-73.11675881,5.776021528
-1.0,12815,-73.1167423,5.77754258
-1.0,12814,-73.1167457,5.77762542
-1.0,12831,-73.11675171,5.77618726
-1.0,12817,-73.1167355,5.7773769
-1.0,12825,-73.11672957,5.77670422
-1.0,12822,-73.1167185,5.7769627
-1.0,12812,-73.1167525,5.7777911
-1.0,12827,-73.11673695,5.7765319
-1.0,12830,-73.11674802,5.77627342
-1.0,12813,-73.1167491,5.77770826
-1.0,12832,-73.1167554,5.7761011
-1.0,12811,-73.11675485,5.777848051
-1.0,12826,-73.11673326,5.77661806
-1.0,12823,-73.11672219,5.77687654
-1.0,12821,-73.1167219,5.77704554
-1.0,12820,-73.1167253,5.77712838
-1.0,12819,-73.1167287,5.77721122
-1.0,12818,-73.1167321,5.77729406
-1.0,12829,-73.11674433,5.77635958
-1.0,12824,-73.11672588,5.77679038
-1.0,12794,-73.1146027,5.7697586
-1.0,12768,-73.12095528,5.776944744
-1.0,12778,-73.11522104,5.76932536
-1.0,12782,-73.1150936,5.7690372
-1.0,12779,-73.11518918,5.76925332
-1.0,12777,-73.1152529,5.7693974
-1.0,12806,-73.11478286,5.76965984
-1.0,12805,-73.11484854,5.76962366
-1.0,12803,-73.1149799,5.7695513
-1.0,12786,-73.1150771,5.7697127
-1.0,12791,-73.11527555,5.76954905
-1.0,12795,-73.11454605,5.769789201
-1.0,12793,-73.1152529,5.7693974
-1.0,12785,-73.1150447,5.7696589
-1.0,12789,-73.1152982,5.7697007
-1.0,12784,-73.1150123,5.7696051
-1.0,12781,-73.11512546,5.76910924
-1.0,12780,-73.11515732,5.76918128
-1.0,12796,-73.1144894,5.7698198
-1.0,12783,-73.1149799,5.7695513
-1.0,12798,-73.1146027,5.7697586
-1.0,12799,-73.1152529,5.7693974
-1.0,12801,-73.1151164,5.76947435
-1.0,12800,-73.11518465,5.769435875
-1.0,12802,-73.11504815,5.769512825
-1.0,12797,-73.1146515,5.7697322
-1.0,12810,-73.1167572,5.777905
-1.0,12774,-73.12084294,5.776461411
-1.0,12773,-73.12086167,5.776541967
-1.0,12772,-73.12088039,5.776622522
-1.0,12775,-73.12082422,5.776380856
-1.0,12771,-73.12089911,5.776703078
-1.0,12788,-73.1152245,5.7697047
-1.0,12787,-73.1151508,5.7697087
-1.0,12804,-73.11491422,5.76958748
-1.0,12908,-73.11889815,5.783587099
1.0,12897,-73.11804648,5.7835082
1.0,12909,-73.1189815,5.7835693
1.0,12901,-73.11836367,5.7835602
-1.0,12900,-73.11828623,5.783547501
-1.0,12903,-73.11851584,5.7835793
-1.0,12907,-73.1188148,5.7836049
-1.0,12902,-73.1184411,5.7835729
1.0,12910,-73.11906485,5.7835515
-1.0,12898,-73.11812764,5.7835215
-1.0,12893,-73.1186564,5.7834315
-1.0,12896,-73.11796532,5.7834949
1.0,12906,-73.11874006,5.7835985
-1.0,12895,-73.11788416,5.7834816
1.0,12912,-73.11923155,5.7835159
-1.0,12894,-73.117803,5.7834683
-1.0,12905,-73.11866532,5.7835921
-1.0,12904,-73.11859058,5.7835857
-1.0,12899,-73.1182088,5.7835348
-1.0,12885,-73.1192629,5.783334164
-1.0,12887,-73.1190999,5.783371309
-1.0,12888,-73.1190184,5.783389882
-1.0,12892,-73.11871515,5.78343855
-1.0,12886,-73.1191814,5.783352736
-1.0,12884,-73.1193444,5.783315591
-1.0,12890,-73.1188554,5.783427027
-1.0,12891,-73.1187739,5.7834456
-1.0,12889,-73.1189369,5.783408455
-1.0,12864,-73.12080549,5.782604843
-1.0,12869,-73.12046662,5.7828013
-1.0,12875,-73.12003232,5.7830413
-1.0,12876,-73.11995993,5.7830813
-1.0,12872,-73.12024947,5.7829213
-1.0,12866,-73.12066323,5.782688814
-1.0,12868,-73.120539,5.7827613
-1.0,12883,-73.1194259,5.783297019
-1.0,12870,-73.12039423,5.7828413
-1.0,12873,-73.12017708,5.7829613
-1.0,12879,-73.11974278,5.7832013
-1.0,12878,-73.11981517,5.7831613
-1.0,12874,-73.1201047,5.7830013
-1.0,12882,-73.1195074,5.783278446
-1.0,12881,-73.1195889,5.783259873
-1.0,12877,-73.11988755,5.7831213
-1.0,12871,-73.12032185,5.7828813
-1.0,12867,-73.1205921,5.7827308
-1.0,12835,-73.11676564,5.775862385
-1.0,12834,-73.11676223,5.775941956
-1.0,12853,-73.1159059,5.7789259
-1.0,12848,-73.11628776,5.7789418
-1.0,12844,-73.11664331,5.7789566
-1.0,12845,-73.11655442,5.7789529
-1.0,12849,-73.11619887,5.7789381
-1.0,12839,-73.1167793,5.7755441
-1.0,12838,-73.11677589,5.775623671
-1.0,12841,-73.1159059,5.7789259
-1.0,12837,-73.11677247,5.775703243
-1.0,12792,-73.11526422,5.769473225
-1.0,12790,-73.11528687,5.769624876
-1.0,12862,-73.12094774,5.782520871
-1.0,12852,-73.1159322,5.778927
-1.0,12863,-73.12087661,5.782562857
-1.0,12847,-73.11637664,5.7789455
-1.0,12856,-73.116454,5.7831732
-1.0,12855,-73.1165019,5.78317955
-1.0,12865,-73.12073436,5.782646829
-1.0,12854,-73.1165498,5.7831859
-1.0,12846,-73.11646553,5.778949199
-1.0,12850,-73.11610998,5.778934399
-1.0,12842,-73.115837,5.7789206
-1.0,12836,-73.11676906,5.775782814
-1.0,12857,-73.1212596,5.7823404
-1.0,12859,-73.12114653,5.782404733
-1.0,12861,-73.12101887,5.782478886
-1.0,12851,-73.11602109,5.778930699
-1.0,12860,-73.12109,5.7824369
-1.0,12858,-73.12120307,5.782372567
1.0,13031,-73.1094853,5.7924177
-1.0,12994,-73.1322339,5.7708132
-1.0,12993,-73.13229037,5.770749583
-1.0,12991,-73.1324033,5.77062235
-1.0,12989,-73.13251623,5.770495116
-1.0,12990,-73.13245977,5.770558733
-1.0,13033,-73.11195072,5.790409969
-1.0,12999,-73.13228623,5.771245312
-1.0,12997,-73.1322653,5.771072467
-1.0,12995,-73.13224437,5.770899622
-1.0,12996,-73.13225483,5.770986044
-1.0,13037,-73.11180921,5.790724646
1.0,13029,-73.10933395,5.792492274
-1.0,13020,-73.10865289,5.792827854
-1.0,13012,-73.10807343,5.793191434
1.0,13028,-73.10925828,5.79252956
-1.0,13017,-73.10842587,5.792939713
-1.0,13009,-73.10786586,5.793352258
-1.0,13008,-73.10779667,5.793405867
-1.0,13007,-73.10772748,5.793459476
-1.0,13025,-73.10903126,5.79264142
-1.0,13014,-73.10821182,5.793084217
1.0,13026,-73.10910693,5.792604133
1.0,12928,-73.120385,5.783025909
1.0,13030,-73.10940963,5.792454987
-1.0,13024,-73.10895559,5.792678707
-1.0,13015,-73.10828101,5.793030609
-1.0,13018,-73.10850155,5.792902427
-1.0,13019,-73.10857722,5.79286514
-1.0,13016,-73.1083502,5.792977
-1.0,13035,-73.11187997,5.790567307
-1.0,13013,-73.10814262,5.793137825
-1.0,12998,-73.13227577,5.771158889
-1.0,13006,-73.10765828,5.793513084
-1.0,13002,-73.13231763,5.771504578
-1.0,13001,-73.13230717,5.771418156
-1.0,13005,-73.10758909,5.793566692
-1.0,13000,-73.1322967,5.771331734
-1.0,12987,-73.13262917,5.770367884
-1.0,12988,-73.1325727,5.7704315
-1.0,12992,-73.13234683,5.770685967
-1.0,13021,-73.10872857,5.792790567
-1.0,13022,-73.10880424,5.79275328
-1.0,13023,-73.10887991,5.792715993
1.0,13027,-73.10918261,5.792566846
-1.0,12949,-73.12513964,5.780209656
-1.0,12972,-73.1335817,5.769710567
-1.0,12971,-73.1336434,5.7696523
-1.0,12979,-73.1330641,5.7698565
-1.0,12980,-73.13301323,5.769920933
-1.0,12952,-73.1251227,5.7803124
-1.0,12978,-73.13314294,5.76985062
-1.0,12973,-73.13352,5.769768834
-1.0,12983,-73.13285503,5.770113417
-1.0,12982,-73.1329115,5.7700498
-1.0,12985,-73.1327421,5.77024065
-1.0,12984,-73.13279857,5.770177033
-1.0,12959,-73.129769,5.772043933
-1.0,12958,-73.12977973,5.771961022
-1.0,12961,-73.12974753,5.772209756
-1.0,12962,-73.1297368,5.772292667
-1.0,12960,-73.12975827,5.772126844
1.0,12920,-73.1198066,5.783340745
-1.0,12955,-73.1250752,5.7799575
-1.0,12981,-73.13296237,5.769985366
-1.0,12986,-73.13268563,5.770304267
-1.0,12970,-73.1295068,5.7722362
-1.0,12967,-73.12962548,5.77241932
-1.0,12965,-73.1297046,5.7725414
-1.0,12968,-73.12958592,5.77235828
-1.0,12966,-73.12966504,5.772480361
-1.0,12963,-73.12972607,5.772375578
1.0,12927,-73.1203127,5.783065264
1.0,12951,-73.1250409,5.7803207
-1.0,12954,-73.12509725,5.78002105
-1.0,12964,-73.12971533,5.772458489
-1.0,12969,-73.12954636,5.77229724
-1.0,12948,-73.1251806,5.7801636
-1.0,12947,-73.1165885,5.7832752
-1.0,12977,-73.13322178,5.76984474
-1.0,12957,-73.12979047,5.771878111
1.0,12937,-73.12100985,5.782652755
1.0,12936,-73.12093934,5.782695864
-1.0,12918,-73.1196913,5.7834035
-1.0,12935,-73.12086883,5.782738973
-1.0,12939,-73.12115086,5.782566536
1.0,12916,-73.11956495,5.7834447
1.0,12911,-73.1191482,5.7835337
1.0,12934,-73.12079832,5.782782082
-1.0,12942,-73.12136239,5.782437209
1.0,12915,-73.1194816,5.783462499
1.0,12940,-73.12122137,5.782523427
1.0,12924,-73.1200958,5.783183327
-1.0,12941,-73.12129188,5.782480318
1.0,12921,-73.1198789,5.783301391
1.0,12922,-73.1199512,5.783262036
1.0,12914,-73.11939825,5.7834803
-1.0,12946,-73.11654085,5.7832692
1.0,12929,-73.1204573,5.782986555
1.0,12933,-73.12072781,5.782825191
1.0,12926,-73.1202404,5.783104619
1.0,12925,-73.1201681,5.783143973
1.0,12913,-73.1193149,5.7834981
1.0,12938,-73.12108035,5.782609645
1.0,12923,-73.1200235,5.783222682
-1.0,13118,-73.1219128,5.783536
-1.0,13120,-73.12208845,5.783548501
-1.0,13121,-73.12217627,5.78355475
-1.0,13119,-73.12200062,5.78354225
-1.0,13103,-73.11910419,5.789459127
1.0,13112,-73.1203066,5.789051957
-1.0,13124,-73.12169372,5.7823127
-1.0,13127,-73.12169318,5.7825422
-1.0,13130,-73.12464251,5.781380112
-1.0,13104,-73.11902269,5.789492514
1.0,13113,-73.1202621,5.7889848
-1.0,13105,-73.1189412,5.7895259
-1.0,13108,-73.1204846,5.789320585
-1.0,13107,-73.1205291,5.789387743
-1.0,13109,-73.1204401,5.789253428
-1.0,13116,-73.12173715,5.7835235
-1.0,13117,-73.12182498,5.78352975
-1.0,13110,-73.1203956,5.789186271
-1.0,13125,-73.12169354,5.7823892
-1.0,13126,-73.12169336,5.7824657
-1.0,13111,-73.1203511,5.789119114
-1.0,13077,-73.11955482,5.787333
1.0,13089,-73.12021285,5.78900495
-1.0,13079,-73.11945155,5.7874584
-1.0,13078,-73.11950319,5.7873957
-1.0,13101,-73.11926717,5.789392354
-1.0,13098,-73.11951165,5.789292193
-1.0,13099,-73.11943016,5.78932558
-1.0,13097,-73.11959315,5.789258807
-1.0,13100,-73.11934867,5.789358967
-1.0,13073,-73.1194807,5.787100783
-1.0,13080,-73.11939991,5.7875211
-1.0,13085,-73.12050315,5.788902225
-1.0,13102,-73.11918568,5.78942574
-1.0,13094,-73.11983763,5.789158647
-1.0,13087,-73.12034245,5.788957275
1.0,13088,-73.1202621,5.7889848
-1.0,13086,-73.1204228,5.788929751
-1.0,13076,-73.11960646,5.7872703
-1.0,13095,-73.11975613,5.789192033
-1.0,13093,-73.11991912,5.78912526
-1.0,13092,-73.12000061,5.789091874
-1.0,13091,-73.12008211,5.789058487
-1.0,13074,-73.1195536,5.7870611
1.0,13090,-73.1201636,5.7890251
-1.0,13081,-73.11934827,5.7875838
-1.0,13082,-73.11929664,5.7876465
-1.0,13083,-73.119245,5.7877092
-1.0,13084,-73.1205835,5.7888747
-1.0,13072,-73.1194078,5.787140467
-1.0,13070,-73.119262,5.787219833
-1.0,13065,-73.11925622,5.78693384
-1.0,13053,-73.1177287,5.7928874
-1.0,13048,-73.11810984,5.792669257
-1.0,13046,-73.1182623,5.792582
-1.0,13054,-73.1239347,5.7908093
-1.0,13010,-73.10793505,5.79329865
1.0,13049,-73.11803361,5.792712885
-1.0,13045,-73.1115262,5.791354
-1.0,13056,-73.12383776,5.790680071
-1.0,13011,-73.10800424,5.793245042
-1.0,12975,-73.13337946,5.76983298
-1.0,12974,-73.1334583,5.7698271
-1.0,12976,-73.13330062,5.769838859
-1.0,13069,-73.1191891,5.787259516
-1.0,13038,-73.11177384,5.790803315
-1.0,13047,-73.11818607,5.792625629
-1.0,13067,-73.1194173,5.7868804
-1.0,13071,-73.1193349,5.78718015
1.0,13050,-73.11795739,5.792756514
-1.0,13057,-73.12378929,5.790615457
-1.0,13068,-73.1191162,5.7872992
-1.0,13036,-73.11184459,5.790645977
-1.0,13044,-73.11156158,5.791275331
-1.0,13043,-73.11159695,5.791196662
-1.0,13066,-73.11933676,5.786907119
-1.0,13058,-73.12374081,5.790550843
-1.0,13034,-73.11191535,5.790488638
-1.0,13040,-73.11170309,5.790960654
-1.0,13041,-73.11166771,5.791039323
-1.0,13039,-73.11173846,5.790881984
-1.0,13059,-73.12369234,5.790486229
-1.0,13042,-73.11163233,5.791117993
-1.0,13060,-73.12364387,5.790421614
-1.0,13055,-73.12388623,5.790744686
-1.0,13063,-73.11909514,5.786987281
-1.0,13064,-73.11917568,5.78696056
-1.0,13062,-73.1190146,5.787014
-1.0,13052,-73.11780493,5.792843771
-1.0,13051,-73.11788116,5.792800143
-1.0,13183,-73.1206384,5.784060441
-1.0,13191,-73.11960292,5.783950809
-1.0,13171,-73.12442537,5.783264875
-1.0,13170,-73.12440105,5.783178751
-1.0,13194,-73.11962561,5.783688854
-1.0,13180,-73.1209009,5.78406416
-1.0,13179,-73.1209884,5.7840654
1.0,13197,-73.1196483,5.7834269
-1.0,13168,-73.1243524,5.7830065
-1.0,13189,-73.11958779,5.784125445
1.0,13188,-73.11958023,5.784212763
-1.0,13199,-73.12252423,5.782714533
-1.0,13178,-73.1193791,5.7804932
-1.0,13172,-73.1244497,5.783351
-1.0,13167,-73.122779,5.7843802
-1.0,13181,-73.1208134,5.78406292
-1.0,13192,-73.11961048,5.783863491
-1.0,13182,-73.1207259,5.784061681
-1.0,13190,-73.11959535,5.784038127
-1.0,13195,-73.11963317,5.783601536
-1.0,13177,-73.11945464,5.78049696
-1.0,13173,-73.1197568,5.780512
-1.0,13169,-73.12437673,5.783092625
-1.0,13200,-73.12252117,5.782791367
-1.0,13187,-73.11957266,5.784300082
1.0,13196,-73.11964074,5.783514218
-1.0,13175,-73.11960572,5.78050448
-1.0,13176,-73.11953018,5.78050072
-1.0,13174,-73.11968126,5.78050824
-1.0,13193,-73.11961805,5.783776172
-1.0,13166,-73.12283792,5.7843374
-1.0,13201,-73.1225181,5.7828682
-1.0,13145,-73.1239158,5.780945701
-1.0,13138,-73.1201631,5.7820127
-1.0,13164,-73.12295577,5.7842518
-1.0,13149,-73.1242157,5.780844334
-1.0,13141,-73.1204112,5.78199938
-1.0,13134,-73.12459256,5.781698962
-1.0,13133,-73.12460505,5.78161925
-1.0,13132,-73.12461754,5.781539537
-1.0,13135,-73.12458008,5.781778675
-1.0,13136,-73.12456759,5.781858388
-1.0,13131,-73.12463002,5.781459825
-1.0,13163,-73.1230147,5.784209
-1.0,13075,-73.1196581,5.7872076
-1.0,13153,-73.1244661,5.780594866
1.0,13158,-73.12332282,5.783945688
-1.0,13165,-73.12289685,5.784294601
-1.0,13159,-73.1232612,5.78399835
-1.0,13152,-73.1244035,5.780657233
-1.0,13162,-73.12307633,5.784156338
-1.0,13147,-73.124074,5.7809197
-1.0,13161,-73.12313795,5.784103675
-1.0,13140,-73.1203285,5.782003821
-1.0,13151,-73.1243409,5.7807196
-1.0,13115,-73.12164933,5.78351725
-1.0,13142,-73.1204939,5.78199494
-1.0,13155,-73.1235077,5.7837877
-1.0,13096,-73.11967464,5.789225421
1.0,13143,-73.1205766,5.7819905
-1.0,13160,-73.12319958,5.784051013
-1.0,13157,-73.12338445,5.783893025
-1.0,13156,-73.12344608,5.783840363
-1.0,13150,-73.1242783,5.780781967
-1.0,13139,-73.1202458,5.78200826
-1.0,13146,-73.1239949,5.7809327
-1.0,13254,-73.12225016,5.77770014
-1.0,13282,-73.1216985,5.778023999
-1.0,13253,-73.12233882,5.77769698
-1.0,13270,-73.1218462,5.778221787
-1.0,13265,-73.12186815,5.77785145
-1.0,13268,-73.1218584,5.778064862
-1.0,13249,-73.1233002,5.7742259
-1.0,13252,-73.12242748,5.777693821
-1.0,13251,-73.12251614,5.77769066
-1.0,13274,-73.1218218,5.778535638
-1.0,13247,-73.12334064,5.7743819
-1.0,13248,-73.12332042,5.7743039
-1.0,13245,-73.12338109,5.7745379
-1.0,13246,-73.12336087,5.7744599
-1.0,13256,-73.1216155,5.7780428
-1.0,13272,-73.121834,5.778378713
-1.0,13281,-73.1216155,5.7780428
-1.0,13242,-73.12344176,5.7747719
-1.0,13241,-73.12346198,5.7748499
-1.0,13266,-73.12186632,5.777918924
-1.0,13250,-73.1226048,5.7776875
-1.0,13262,-73.121754,5.7785179
-1.0,13261,-73.12173092,5.778438716
-1.0,13260,-73.12170783,5.778359533
-1.0,13257,-73.12163858,5.778121983
-1.0,13258,-73.12166167,5.778201167
-1.0,13271,-73.1218401,5.77830025
-1.0,13264,-73.12186997,5.777783975
-1.0,13259,-73.12168475,5.77828035
-1.0,13273,-73.1218279,5.778457175
1.0,13269,-73.1218523,5.778143325
-1.0,13267,-73.1218645,5.7779864
-1.0,13275,-73.1218157,5.7786141
-1.0,13212,-73.12310147,5.782607133
-1.0,13218,-73.12296293,5.782401634
-1.0,13215,-73.12319263,5.782393584
-1.0,13203,-73.12251197,5.783021867
-1.0,13223,-73.12006931,5.777070767
-1.0,13222,-73.12008276,5.777150633
-1.0,13204,-73.1225089,5.7830987
-1.0,13243,-73.12342153,5.7746939
-1.0,13239,-73.12349804,5.775006367
-1.0,13235,-73.12356142,5.775320233
-1.0,13236,-73.12354558,5.775241767
-1.0,13206,-73.12328495,5.782147225
-1.0,13232,-73.12360896,5.775555633
-1.0,13227,-73.12001553,5.7767513
-1.0,13228,-73.12000209,5.776671433
-1.0,13208,-73.12327445,5.782309675
-1.0,13224,-73.12005587,5.7769909
-1.0,13211,-73.12318653,5.782605067
-1.0,13217,-73.1230395,5.78239895
-1.0,13237,-73.12352973,5.7751633
-1.0,13219,-73.12288637,5.782404317
-1.0,13233,-73.12359311,5.775477166
-1.0,13221,-73.1200962,5.7772305
-1.0,13229,-73.11998864,5.776591567
-1.0,13226,-73.12002898,5.776831167
-1.0,13214,-73.1232692,5.7823909
-1.0,13225,-73.12004242,5.776911034
-1.0,13207,-73.1232797,5.78222845
-1.0,13240,-73.1234822,5.7749279
-1.0,13234,-73.12357727,5.775398699
-1.0,13238,-73.12351389,5.775084833
-1.0,13216,-73.12311607,5.782396267
-1.0,13202,-73.12251503,5.782945033
-1.0,13370,-73.11629572,5.77142616
1.0,13363,-73.11684416,5.77120464
-1.0,13377,-73.11576456,5.771628179
-1.0,13345,-73.1215037,5.7791979
-1.0,13361,-73.11700168,5.771140419
1.0,13318,-73.12384178,5.7780506
-1.0,13376,-73.11584044,5.77159932
-1.0,13348,-73.12125566,5.7791946
-1.0,13366,-73.11660788,5.77130097
-1.0,13365,-73.11668664,5.77126886
-1.0,13355,-73.11438405,5.771975451
-1.0,13373,-73.11606808,5.77151274
-1.0,13356,-73.1144552,5.7719411
-1.0,13360,-73.11708044,5.77110831
-1.0,13369,-73.1163716,5.7713973
-1.0,13368,-73.11645036,5.77136519
-1.0,13372,-73.11614396,5.771483879
-1.0,13346,-73.12142102,5.7791968
-1.0,13367,-73.11652912,5.77133308
-1.0,13374,-73.1159922,5.7715416
-1.0,13359,-73.1171592,5.7710762
-1.0,13349,-73.12117298,5.7791935
-1.0,13347,-73.12133834,5.7791957
-1.0,13350,-73.1210903,5.7791924
-1.0,13371,-73.11621984,5.77145502
-1.0,13353,-73.1145406,5.7720604
-1.0,13354,-73.1143129,5.7720098
-1.0,13358,-73.1144552,5.7719411
-1.0,13364,-73.1167654,5.77123675
-1.0,13362,-73.11692292,5.77117253
-1.0,13352,-73.1144979,5.77200075
-1.0,13351,-73.1144552,5.7719411
-1.0,13343,-73.1215941,5.7791994
-1.0,13338,-73.1242733,5.7792784
1.0,13323,-73.12369922,5.77765732
-1.0,13310,-73.12393277,5.778699109
-1.0,13311,-73.12393142,5.778614528
-1.0,13340,-73.12425345,5.7791219
1.0,13324,-73.1236706,5.7775778
-1.0,13316,-73.12389793,5.778201
-1.0,13315,-73.123926,5.7782762
1.0,13317,-73.12386985,5.7781258
-1.0,13327,-73.12358744,5.77734656
-1.0,13326,-73.12361516,5.77742364
-1.0,13325,-73.12364288,5.77750072
-1.0,13328,-73.12355972,5.77726948
-1.0,13329,-73.123532,5.7771924
-1.0,13307,-73.12393684,5.778952854
-1.0,13306,-73.12393819,5.779037436
-1.0,13308,-73.12393548,5.778868272
-1.0,13309,-73.12393413,5.778783691
-1.0,13334,-73.1239409,5.7792066
-1.0,13336,-73.12429903,5.779409333
-1.0,13339,-73.12426337,5.77920015
-1.0,13331,-73.1241902,5.77926045
-1.0,13330,-73.1242733,5.7792784
-1.0,13312,-73.12393006,5.778529945
-1.0,13344,-73.1215489,5.77919865
1.0,13320,-73.12378508,5.77789588
1.0,13337,-73.12428617,5.779343867
1.0,13321,-73.12375646,5.77781636
1.0,13322,-73.12372784,5.77773684
-1.0,13332,-73.1241071,5.7792425
-1.0,13342,-73.1242336,5.7789654
-1.0,13333,-73.124024,5.77922455
-1.0,13313,-73.12392871,5.778445363
-1.0,13314,-73.12392735,5.778360782
-1.0,13301,-73.12348993,5.778290272
-1.0,13290,-73.1235096,5.777573885
-1.0,13284,-73.1218645,5.7779864
-1.0,13294,-73.12405907,5.77826
-1.0,13293,-73.1241256,5.7782519
-1.0,13295,-73.12399253,5.7782681
1.0,13286,-73.1231876,5.777566057
-1.0,13283,-73.1217815,5.7780052
-1.0,13305,-73.12393955,5.779122018
1.0,13291,-73.1235901,5.777575843
-1.0,13276,-73.12178485,5.778566
-1.0,13302,-73.12340271,5.778293086
-1.0,13303,-73.1233155,5.7782959
-1.0,13304,-73.1239409,5.7792066
-1.0,13244,-73.12340131,5.7746159
-1.0,13299,-73.12366436,5.778284643
-1.0,13277,-73.121754,5.7785179
1.0,13287,-73.1232681,5.777568014
-1.0,13279,-73.12147163,5.778075333
-1.0,13297,-73.12383879,5.778279014
-1.0,13300,-73.12357714,5.778287458
-1.0,13298,-73.12375157,5.778281829
1.0,13292,-73.1236706,5.7775778
-1.0,13296,-73.123926,5.7782762
-1.0,13280,-73.12154357,5.778059067
1.0,13289,-73.1234291,5.777571928
1.0,13288,-73.1233486,5.777569971
1.0,13285,-73.1231071,5.7775641
-1.0,13435,-73.11561803,5.77057883
-1.0,13416,-73.11485017,5.772563051
-1.0,13421,-73.11502367,5.772065166
-1.0,13424,-73.11507383,5.772312534
-1.0,13423,-73.11505711,5.772230078
-1.0,13414,-73.1148107,5.772416351
-1.0,13413,-73.11479097,5.772343
-1.0,13429,-73.11524429,5.77092449
-1.0,13434,-73.11555574,5.77063644
-1.0,13428,-73.115182,5.7709821
1.0,13436,-73.11568032,5.77052122
-1.0,13411,-73.1147515,5.7721963
-1.0,13425,-73.11509056,5.772394989
-1.0,13419,-73.11499022,5.771900255
-1.0,13420,-73.11500694,5.771982711
-1.0,13418,-73.1149735,5.7718178
-1.0,13407,-73.1146558,5.7718664
-1.0,13408,-73.11467972,5.771948875
-1.0,13415,-73.11483043,5.7724897
-1.0,13431,-73.11536887,5.77080927
-1.0,13430,-73.11530658,5.77086688
-1.0,13426,-73.11510728,5.772477445
-1.0,13427,-73.115124,5.7725599
-1.0,13437,-73.11574261,5.770463609
-1.0,13422,-73.11504039,5.772147622
-1.0,13412,-73.11477123,5.77226965
-1.0,13433,-73.11549345,5.77069405
-1.0,13409,-73.11470365,5.77203135
-1.0,13410,-73.11472758,5.772113825
-1.0,13432,-73.11543116,5.77075166
-1.0,13417,-73.1148699,5.7726364
-1.0,13380,-73.11553289,5.771702387
-1.0,13390,-73.1148008,5.7718442
-1.0,13388,-73.1149234,5.77182545
-1.0,13391,-73.1147283,5.771855299
-1.0,13387,-73.1149735,5.7718178
-1.0,13386,-73.11505341,5.771801312
-1.0,13378,-73.11568868,5.771657039
-1.0,13398,-73.11450615,5.772588325
-1.0,13403,-73.11456064,5.7723043
-1.0,13397,-73.1144819,5.77251765
-1.0,13375,-73.11591632,5.77157046
-1.0,13382,-73.11537306,5.771735362
-1.0,13392,-73.1146558,5.7718664
-1.0,13404,-73.11462426,5.7722683
-1.0,13402,-73.11449702,5.7723403
-1.0,13384,-73.11521324,5.771768337
-1.0,13400,-73.1143556,5.7724204
-1.0,13399,-73.1145304,5.772659
-1.0,13396,-73.11445765,5.772446975
-1.0,13401,-73.1144334,5.7723763
-1.0,13341,-73.12424352,5.77904365
-1.0,13385,-73.11513333,5.771784825
-1.0,13383,-73.11529315,5.77175185
-1.0,13405,-73.11468788,5.7722323
